customer_id,age,region,join_date
177612,19,South,2021-02-03
894126,61,South,2024-05-31
885920,24,North,2022-05-30
669735,62,East,2021-07-04
931271,72,South,2021-07-25
395955,34,East,2020-03-10
233041,70,East,2023-07-01
534720,76,East,2020-02-01
333546,78,East,2024-08-18
275138,59,North,2020-07-29
164728,33,West,2023-02-03
759026,59,West,2023-08-02
324387,47,West,2024-08-08
303616,36,East,2020-04-27
909490,58,West,2024-03-18
865220,40,West,2021-03-16
726067,60,North,2021-02-13
180988,80,North,2023-04-26
774405,60,West,2020-11-25
656029,58,South,2021-06-27
469789,47,North,2022-04-30
440989,38,North,2022-07-19
982199,36,West,2021-07-18
804984,66,East,2021-04-22
539018,50,South,2021-11-22
619651,62,South,2022-04-10
612214,78,West,2023-02-09
635141,40,South,2021-03-18
321565,66,West,2020-07-19
725346,48,West,2025-01-21
392136,65,East,2022-11-08
475363,22,West,2021-06-09
809466,67,North,2023-03-20
564460,64,West,2023-12-18
202098,48,East,2020-05-22
809580,62,North,2021-07-11
248300,71,West,2020-08-09
464123,47,South,2021-12-19
645257,79,South,2023-01-29
511301,37,South,2021-11-19
737211,79,East,2020-10-21
531449,59,North,2022-04-14
338281,21,West,2024-07-20
965370,20,West,2022-10-14
288121,60,North,2021-04-24
678737,55,North,2023-04-05
635912,75,South,2021-12-21
491648,54,East,2022-08-17
942459,34,South,2021-04-10
470353,42,East,2023-09-23
469855,59,North,2022-03-24
737308,49,West,2020-06-18
570327,19,West,2024-09-23
374633,27,South,2022-11-19
532938,72,East,2022-11-08
279443,76,South,2021-05-20
150037,63,West,2024-08-10
345245,46,West,2021-09-03
729989,52,North,2023-10-07
514589,24,South,2023-03-19
819359,27,South,2023-11-08
149405,70,North,2023-01-08
440876,77,North,2022-12-08
826930,36,East,2022-02-26
128143,47,North,2023-01-13
657952,46,South,2022-03-14
981100,23,South,2020-09-09
401531,67,South,2020-05-10
349033,71,East,2023-11-22
135187,23,East,2020-09-05
209438,35,West,2024-09-02
882100,43,East,2024-01-05
255987,55,West,2022-09-29
793951,43,East,2020-04-12
839145,43,East,2023-08-31
797298,68,West,2022-01-21
136447,72,West,2021-11-18
448798,74,North,2022-02-01
653506,79,East,2021-04-02
895444,64,North,2025-01-14
610587,40,South,2024-03-30
389206,53,North,2020-06-09
149044,21,South,2020-10-24
410279,20,North,2023-07-22
255295,47,East,2021-12-25
554482,64,West,2022-04-16
388396,50,East,2023-02-17
442620,66,South,2024-08-30
864238,60,West,2021-10-15
290510,25,East,2024-12-22
933975,79,South,2020-04-17
281679,60,West,2021-10-01
152556,45,East,2023-03-25
362163,76,South,2020-07-03
390814,75,North,2021-07-30
434051,19,South,2024-11-13
317687,36,South,2021-08-07
277275,63,North,2025-01-19
620614,23,East,2023-04-25
693834,39,North,2023-11-08
130870,72,West,2020-05-19
666376,60,West,2024-05-05
985227,47,North,2022-03-15
951831,32,East,2025-01-19
514772,40,South,2024-04-12
791592,74,East,2025-01-06
118593,24,West,2022-01-22
589451,69,North,2021-12-31
935608,80,South,2023-02-15
234997,44,West,2023-07-25
147449,62,East,2020-02-18
738166,50,West,2021-07-27
108857,19,West,2024-04-03
654296,29,East,2020-04-06
417975,35,North,2022-07-21
381236,63,West,2022-10-12
590766,77,East,2020-08-27
823519,74,North,2023-04-12
916235,55,East,2020-06-22
787464,26,North,2021-07-24
648948,50,North,2021-10-09
730144,60,North,2020-07-17
114433,51,North,2021-10-19
548310,67,East,2024-10-29
745473,66,North,2021-04-30
733455,77,South,2023-08-25
540800,68,North,2023-11-14
775174,27,East,2020-11-05
905975,51,South,2022-06-14
252764,53,East,2020-03-20
591648,18,West,2024-03-26
579134,76,East,2023-11-07
588301,58,East,2021-07-19
750144,39,East,2023-10-24
140460,41,North,2020-07-07
787154,53,East,2023-07-24
537427,74,West,2022-10-08
630155,21,East,2023-08-21
394444,24,West,2021-01-14
666385,64,West,2023-06-04
246257,47,North,2022-04-22
330336,18,North,2020-07-12
510228,73,West,2024-03-16
951093,70,East,2022-01-17
423998,50,South,2021-06-10
849384,80,East,2025-01-08
435569,43,South,2024-12-26
433671,54,West,2020-12-01
907312,25,East,2022-06-05
772555,48,North,2021-08-12
238880,45,East,2024-04-23
735996,22,West,2022-03-12
219746,70,North,2020-09-20
434365,23,North,2023-10-04
503613,57,South,2021-09-19
957400,25,West,2021-09-24
352433,76,South,2023-12-09
876009,58,North,2023-04-09
449557,19,West,2024-02-28
351388,50,North,2022-01-26
818992,79,South,2021-07-19
461897,68,North,2025-01-14
493057,33,West,2022-01-27
194379,32,North,2022-08-14
242700,79,West,2020-10-12
522185,25,East,2023-12-10
828479,32,North,2023-05-07
467072,77,East,2024-09-19
910157,26,West,2022-09-22
831202,59,South,2022-06-01
970515,58,North,2020-05-25
997312,68,East,2020-03-31
878477,43,North,2021-09-07
191596,29,North,2021-02-14
869807,68,East,2021-03-05
438457,71,East,2020-04-17
577154,70,South,2024-01-02
235949,54,South,2024-11-17
193116,20,West,2022-07-04
970078,46,South,2020-08-11
577793,37,South,2024-08-14
683131,46,West,2022-04-04
185326,28,East,2023-07-05
716380,58,East,2021-10-27
295135,26,East,2021-08-18
309324,21,South,2023-12-03
283475,54,West,2021-10-01
886188,72,West,2021-08-16
614096,27,East,2022-09-26
428741,47,West,2020-12-10
884003,18,West,2021-10-12
443390,60,West,2022-03-02
458686,44,South,2020-08-12
136094,63,West,2024-06-27
666270,43,North,2021-03-23
631396,66,East,2020-02-29
243293,45,North,2020-10-30
155869,28,East,2020-09-03
230791,68,South,2024-11-17
795625,34,South,2025-01-21
844428,69,South,2020-08-06
996346,67,East,2020-04-15
769951,78,East,2022-12-27
270978,76,North,2021-12-24
217590,28,South,2023-01-18
109631,57,North,2020-03-06
385891,40,West,2021-10-05
801906,28,West,2021-12-26
183770,67,South,2022-09-14
866618,75,East,2023-10-14
163094,57,East,2022-09-23
220508,52,East,2022-08-18
468342,29,North,2022-06-28
347523,80,East,2024-07-29
881464,65,South,2022-03-22
429649,22,North,2020-03-12
442476,77,South,2021-11-28
381658,76,South,2020-04-28
147053,66,North,2025-01-14
183109,34,South,2024-06-17
637194,75,North,2023-03-07
407927,74,South,2020-02-06
340582,47,South,2024-01-30
107793,57,East,2024-09-16
135075,48,South,2021-01-25
736174,28,North,2024-09-06
317372,70,North,2020-11-03
359332,27,South,2020-08-28
798352,51,North,2021-02-07
796240,73,East,2021-09-02
289430,45,West,2020-01-31
425083,52,East,2022-07-11
695287,52,North,2020-04-14
672048,49,East,2021-07-21
216544,19,North,2022-11-11
138749,59,North,2023-03-01
558945,49,East,2024-05-11
962321,27,West,2023-10-01
691572,49,North,2022-01-31
242562,36,West,2022-03-03
337115,31,West,2022-04-23
841595,74,South,2021-05-13
510003,77,West,2024-02-08
505972,29,South,2020-09-28
317462,79,West,2024-03-28
236904,55,East,2021-08-22
814321,43,East,2021-07-21
185703,74,South,2024-10-01
238644,50,West,2020-10-01
431725,71,East,2022-11-06
705148,32,South,2020-03-17
568094,57,North,2025-01-09
790765,32,North,2020-04-09
807487,77,North,2022-02-13
121987,45,East,2020-07-29
913508,26,West,2021-01-16
394945,62,East,2022-10-03
771699,59,South,2024-01-12
307599,65,West,2020-06-01
406923,25,East,2021-03-09
397987,63,South,2021-03-18
745100,58,East,2020-11-06
977775,64,West,2024-09-04
742263,69,West,2021-03-26
604823,60,East,2025-01-20
714382,20,North,2023-03-25
277576,73,East,2023-01-12
573987,44,West,2020-04-19
127126,44,East,2024-03-29
121517,45,East,2020-09-17
366703,46,South,2025-01-08
394464,45,West,2022-02-13
295771,76,North,2022-12-14
131030,18,West,2023-05-13
178741,36,North,2023-03-16
947518,62,North,2021-11-14
880909,66,South,2022-02-14
885285,28,North,2020-04-07
333376,37,East,2023-04-24
294022,27,East,2024-10-20
384191,71,North,2024-03-17
682185,51,East,2021-08-08
134057,73,East,2020-08-29
422733,64,North,2020-09-20
172177,34,East,2022-04-13
958441,23,North,2021-05-27
397470,22,East,2025-01-23
330836,59,South,2024-10-09
842220,24,West,2021-03-24
942667,60,North,2024-02-14
631122,40,East,2021-08-24
214194,44,South,2021-09-19
594477,23,East,2024-06-18
935110,63,South,2020-04-21
525018,18,South,2023-05-16
122113,65,West,2021-08-31
194631,54,North,2024-06-15
442971,61,West,2024-05-04
239597,23,West,2021-10-02
145394,56,North,2023-04-06
593719,45,North,2020-11-10
189362,75,East,2024-09-14
690468,34,West,2023-11-05
736005,37,East,2024-07-28
194949,54,South,2021-05-21
229237,52,West,2022-06-09
893696,48,East,2022-01-17
678010,53,West,2021-01-03
318645,78,South,2021-06-05
815094,63,West,2020-04-02
332644,24,North,2020-11-19
367964,62,South,2023-04-18
806101,54,South,2021-12-31
688877,78,East,2021-05-12
217667,59,West,2023-10-25
874000,39,West,2022-12-17
439166,68,South,2020-07-20
312133,75,East,2022-08-21
130342,69,East,2020-03-30
773180,70,South,2021-10-14
639408,38,West,2022-12-30
506069,29,South,2022-11-01
134425,20,West,2024-09-08
709570,25,East,2021-07-13
226301,68,East,2024-03-06
419670,57,East,2021-06-20
300986,54,North,2022-12-15
755531,49,West,2020-06-23
570009,69,North,2023-07-15
342801,54,North,2020-11-24
677202,69,North,2021-09-09
173094,47,North,2022-09-17
990653,63,West,2023-07-27
692402,72,West,2024-10-26
461063,68,North,2020-11-29
863553,26,East,2024-02-20
698580,35,East,2024-01-24
289378,31,East,2024-10-25
435763,61,East,2022-02-17
935704,76,East,2022-11-11
390956,34,West,2024-07-26
392842,58,West,2022-06-18
900141,20,East,2023-04-05
818769,58,South,2020-07-22
330194,45,North,2023-04-07
184194,39,South,2020-10-24
322030,59,North,2021-10-31
929010,34,South,2024-09-02
446686,43,South,2023-12-23
440851,56,South,2022-08-15
289097,56,West,2020-09-06
111171,22,West,2020-12-30
286888,27,North,2024-10-20
315599,28,East,2020-06-12
846300,20,North,2023-12-07
790110,36,South,2023-05-07
604993,62,North,2024-01-12
459630,29,North,2021-05-03
519934,38,North,2021-02-16
587960,76,North,2022-10-25
161856,53,West,2022-08-18
392686,74,North,2021-06-14
322428,45,East,2023-10-27
530691,56,North,2021-03-03
750111,58,East,2021-02-13
783933,31,North,2023-06-12
496873,69,West,2020-09-06
197811,62,North,2021-10-28
129021,78,South,2021-04-25
906715,68,South,2021-10-25
130542,23,East,2024-05-14
329384,50,East,2021-10-23
166603,72,North,2021-02-17
104501,60,South,2024-03-01
908717,57,South,2022-01-20
162934,61,West,2024-06-04
530655,74,East,2023-06-27
934454,59,West,2020-08-26
421374,60,South,2020-12-28
906440,44,West,2022-08-24
368739,74,West,2024-01-20
617151,49,East,2021-11-06
556079,27,West,2024-07-23
648571,62,East,2024-09-03
290073,24,North,2022-12-23
659039,67,South,2023-06-29
820135,34,East,2022-05-31
958368,71,West,2023-12-19
577038,55,West,2022-08-18
935856,74,West,2022-11-21
713340,26,South,2020-05-20
788160,41,North,2023-02-14
895092,23,East,2023-02-26
490372,39,South,2021-11-24
509450,43,South,2023-03-31
510014,22,North,2020-12-22
872656,32,East,2021-11-10
860422,58,South,2024-03-17
851950,25,East,2020-10-09
663322,80,West,2020-07-13
686572,75,East,2023-07-15
301035,33,East,2025-01-02
271691,21,East,2021-11-04
945770,51,North,2024-05-03
506513,51,North,2020-04-21
240367,54,North,2021-10-15
474074,62,North,2021-11-22
794939,70,West,2023-03-31
744454,70,East,2023-11-02
772426,43,West,2020-11-17
525679,41,West,2021-02-09
281942,24,North,2022-01-31
466706,19,West,2024-11-27
478378,64,West,2021-11-23
132474,63,North,2021-12-06
509604,49,North,2021-08-29
874712,68,South,2022-09-23
156867,48,North,2023-07-27
934816,49,South,2022-08-20
305668,70,West,2025-01-23
139163,50,West,2022-04-30
881377,37,East,2020-10-15
456881,18,East,2021-06-08
205855,67,South,2022-04-18
983695,54,West,2023-08-01
431196,25,East,2021-10-13
929857,64,East,2023-04-09
380169,34,West,2022-01-28
205558,50,North,2021-02-12
680263,20,South,2023-01-20
321716,66,East,2021-06-27
738406,45,South,2022-02-02
200211,36,South,2021-10-29
631811,63,West,2020-02-24
834924,21,South,2021-07-16
771661,40,South,2023-10-04
788728,43,North,2024-06-25
129291,70,East,2020-06-21
322115,24,East,2024-05-03
789213,27,North,2022-06-20
524806,19,South,2024-12-26
209999,28,East,2022-12-08
402980,56,South,2020-11-16
103037,79,East,2023-03-05
411991,35,West,2022-07-08
455962,43,West,2021-08-23
387862,32,East,2024-02-11
805176,24,West,2021-10-04
215302,40,North,2025-01-14
842427,37,West,2020-06-09
835184,59,North,2021-01-04
933715,27,North,2022-05-05
358593,34,West,2023-07-21
843375,67,North,2023-03-06
862173,65,West,2024-07-22
707629,21,North,2020-06-23
805652,60,South,2020-06-16
132919,71,South,2020-04-13
402192,73,East,2020-05-23
132756,49,South,2022-02-20
650323,50,North,2022-10-11
478785,56,West,2024-11-19
381708,43,North,2021-05-03
844625,62,East,2023-12-04
245139,54,West,2024-07-15
937502,45,West,2022-03-26
650273,79,East,2021-12-20
244918,35,East,2021-01-12
385901,73,South,2023-03-01
707104,63,West,2023-05-14
762430,57,West,2020-11-21
154332,38,North,2021-07-26
143072,64,East,2021-07-29
877830,24,West,2021-06-28
545208,51,South,2024-07-27
323566,62,North,2023-03-15
508746,80,West,2024-07-23
647458,74,East,2023-04-18
700139,60,North,2022-11-02
723543,60,South,2020-08-05
435312,80,North,2022-04-03
681115,19,West,2022-11-26
887724,74,North,2020-11-11
803208,61,West,2021-11-20
968873,68,East,2024-10-09
617381,78,North,2024-05-30
401464,56,East,2024-05-01
240299,64,West,2022-12-25
454482,71,North,2021-01-16
404756,65,West,2023-05-20
254061,48,East,2021-03-07
640980,58,South,2024-06-02
652522,59,South,2022-02-09
110085,52,East,2024-03-15
974131,64,East,2020-10-26
772463,27,South,2024-11-21
817902,32,East,2020-04-15
848657,23,West,2021-12-31
411808,21,North,2024-02-22
720529,43,South,2023-03-14
658995,33,East,2021-07-07
331831,44,West,2020-07-13
300945,63,West,2022-11-25
522775,61,East,2022-09-03
135704,68,West,2023-04-14
303966,70,East,2021-11-14
558829,73,South,2021-03-12
755126,62,West,2020-03-30
302210,21,South,2020-04-06
706862,23,East,2022-01-04
887733,28,South,2022-03-07
551029,54,North,2022-11-26
692654,62,North,2024-10-02
940242,48,East,2023-07-29
404887,28,East,2022-03-31
853149,31,East,2022-02-23
238958,70,West,2023-06-30
530765,53,South,2020-11-09
116138,59,East,2020-10-28
215633,49,South,2024-02-10
153770,49,North,2022-12-24
841900,51,East,2021-08-06
376783,33,East,2024-03-24
264701,45,South,2024-01-19
388725,55,East,2020-07-05
175292,44,East,2024-01-20
875753,66,East,2023-08-11
112871,47,East,2021-08-12
444415,21,North,2023-12-23
748127,53,South,2022-12-13
161088,26,South,2022-11-29
312362,28,North,2024-05-23
346346,77,South,2021-01-24
685721,72,East,2023-10-01
715688,21,North,2022-06-09
653277,33,West,2024-07-30
407226,79,West,2022-05-03
931041,73,East,2020-03-12
415383,37,West,2021-06-08
577942,40,West,2024-11-20
817412,69,East,2023-11-19
614669,21,West,2023-01-25
876921,36,South,2024-10-17
453246,39,West,2022-08-30
416168,39,North,2024-06-06
531592,33,West,2024-04-24
677452,77,East,2020-07-02
216440,73,West,2024-08-30
724445,64,South,2022-07-22
724817,30,North,2023-02-16
546740,34,South,2020-04-12
339632,77,North,2023-03-10
672210,73,South,2024-07-08
572872,44,North,2021-07-11
462940,60,East,2024-07-22
689167,53,West,2020-10-09
870502,23,East,2020-11-16
513506,73,South,2020-03-25
318275,35,East,2021-08-24
887103,30,West,2023-11-27
414114,63,North,2024-09-20
221368,80,North,2022-05-08
122210,43,West,2022-03-27
996624,73,East,2024-02-12
279102,40,West,2023-08-11
672346,32,East,2024-05-08
575331,34,South,2020-10-06
496673,18,East,2020-04-28
737136,57,East,2025-01-29
919889,64,West,2021-11-04
271580,23,South,2024-02-11
109464,18,North,2022-02-21
323602,50,South,2021-03-29
107429,54,North,2022-05-25
234441,45,South,2024-12-09
212104,65,East,2022-07-31
248598,40,West,2020-06-01
534090,22,West,2023-01-25
631819,59,North,2022-02-28
615830,46,South,2022-08-04
819091,40,East,2020-03-25
676555,31,East,2023-06-12
716571,50,South,2020-09-01
674378,61,East,2022-09-23
213233,62,North,2022-03-18
433597,22,East,2020-04-10
759542,60,North,2022-12-06
516547,79,West,2022-10-23
391437,73,South,2021-12-18
207383,44,East,2024-05-25
478931,19,East,2024-03-12
481071,42,South,2021-01-31
462361,48,South,2020-09-23
998200,47,East,2023-06-05
723565,72,East,2024-09-04
776937,68,North,2020-09-17
209518,25,West,2022-03-03
482325,50,South,2024-01-26
895205,40,West,2024-12-09
467457,31,South,2021-05-22
661977,29,South,2022-01-04
794053,76,East,2022-04-19
139655,21,East,2023-02-26
144172,36,East,2020-11-24
219090,19,East,2021-05-10
154525,64,South,2023-01-05
844127,41,West,2024-10-17
269420,31,South,2021-10-09
768047,74,East,2024-10-02
333963,51,North,2021-01-19
427101,54,West,2022-10-27
600541,29,South,2023-06-11
813146,55,East,2022-11-07
852748,49,North,2023-11-29
398414,55,West,2020-11-25
718797,59,West,2023-07-19
340617,72,West,2022-02-10
562991,31,West,2024-09-05
534904,80,North,2024-07-29
624238,31,North,2022-09-04
399461,38,East,2023-10-24
289957,28,East,2024-08-27
456111,23,East,2022-12-06
806879,33,North,2023-07-30
203972,73,West,2023-02-08
981362,29,East,2024-11-14
484480,51,North,2023-01-02
608037,47,South,2020-07-15
133245,23,North,2022-02-03
899029,77,North,2021-08-22
290844,79,North,2022-10-03
969108,26,North,2023-04-11
283564,19,East,2022-10-14
815932,79,South,2022-10-21
989726,34,East,2024-12-11
821018,44,North,2024-08-10
585459,73,West,2023-10-17
651666,21,North,2020-09-07
743065,23,West,2022-06-07
848853,67,South,2023-07-07
