customer_id,transaction_date,transaction_amount,product_category
874745,2023-10-26,4776.7,Savings
586810,2024-01-28,3219.23,Credit Card
893944,2024-09-05,3645.45,Savings
698025,2024-11-29,3323.23,Loans
781179,2024-08-09,471.49,Loans
291601,2024-08-13,628.36,Credit Card
595871,2023-05-25,3700.27,Insurance
918677,2023-04-07,650.64,Mortgage
132727,2023-09-17,949.36,Savings
965451,2023-06-04,1194.07,Insurance
397470,2024-10-28,2237.72,Mortgage
543416,2023-09-10,2215.06,Savings
929472,2024-03-15,1470.41,Mortgage
253938,2024-03-23,3668.1,Credit Card
778346,2023-09-09,3343.94,Credit Card
840958,2025-01-24,4106.82,Credit Card
903383,2023-03-25,2141.65,Savings
300889,2024-01-11,1889.55,Savings
934454,2024-11-20,4954.83,Loans
672565,2023-06-26,3851.31,Loans
882504,2023-10-04,2573.62,Mortgage
122580,2024-09-21,599.89,Loans
991720,2023-03-11,3487.43,Credit Card
441277,2023-10-28,1638.8,Loans
150735,2024-12-31,1286.53,Credit Card
848802,2023-02-18,2845.36,Credit Card
162785,2024-12-25,903.25,Credit Card
311555,2024-12-30,1233.44,Loans
971875,2024-12-22,4430.99,Loans
291193,2023-05-23,909.23,Credit Card
643438,2024-11-27,1500.63,Savings
489965,2023-12-23,3190.83,Credit Card
180588,2024-05-06,1088.18,Savings
526279,2023-10-04,4312.77,Insurance
558596,2024-05-10,4937.46,Credit Card
398799,2024-01-08,4440.9,Savings
289238,2025-01-04,4635.7,Savings
360318,2023-12-22,3500.54,Insurance
765421,2023-03-04,1504.91,Loans
790755,2023-04-15,559.29,Loans
917650,2023-04-01,2577.75,Savings
830626,2023-10-19,25.32,Insurance
899234,2024-04-20,1434.88,Loans
503649,2024-12-02,711.93,Savings
382268,2024-01-02,3496.64,Loans
574874,2024-07-10,4761.07,Mortgage
358196,2023-04-26,1323.68,Credit Card
960164,2023-07-23,3764.98,Credit Card
570023,2024-03-08,1002.19,Loans
959884,2023-12-18,3921.99,Mortgage
576794,2023-10-08,3714.33,Savings
197304,2024-10-27,4567.8,Insurance
148594,2024-11-07,3677.79,Credit Card
109773,2024-03-07,2138.05,Insurance
216230,2023-06-10,4084.39,Insurance
681419,2024-02-27,12.11,Mortgage
559748,2023-01-30,1907.57,Credit Card
868832,2023-03-13,1529.73,Mortgage
973147,2023-02-27,4814.54,Savings
584292,2023-10-21,1870.89,Loans
294961,2023-03-18,1596.96,Loans
731379,2024-03-20,382.35,Credit Card
219811,2024-02-23,101.75,Mortgage
514575,2023-10-29,2503.19,Mortgage
462059,2023-12-04,3448.8,Loans
274835,2024-04-21,1335.34,Insurance
373395,2024-04-05,3334.0,Savings
668615,2024-05-30,4890.5,Loans
378469,2024-08-12,2856.23,Mortgage
773594,2023-07-12,3466.38,Mortgage
263466,2024-10-25,1304.61,Credit Card
910466,2024-09-17,1329.51,Insurance
277576,2024-07-10,2294.76,Insurance
352677,2023-09-24,60.32,Credit Card
907004,2023-03-13,4111.55,Insurance
211766,2024-06-21,1792.97,Savings
110220,2024-08-27,785.79,Loans
349886,2024-03-05,938.5,Mortgage
775282,2024-11-22,3340.1,Mortgage
957707,2024-09-10,79.06,Insurance
718919,2023-04-23,2274.7,Mortgage
984037,2024-03-07,1594.26,Mortgage
935529,2024-07-04,2695.54,Loans
813530,2024-03-03,444.97,Credit Card
550470,2024-09-04,384.04,Savings
407810,2023-11-20,4755.05,Credit Card
122580,2023-09-26,3207.14,Insurance
336078,2024-03-15,528.78,Savings
494592,2023-05-28,2870.53,Mortgage
295520,2024-09-01,1709.36,Loans
539328,2023-02-01,4721.8,Loans
862806,2023-05-16,3253.15,Insurance
200313,2023-06-18,709.09,Mortgage
839341,2023-11-26,4413.41,Savings
116199,2023-07-23,449.22,Mortgage
451680,2023-08-26,1915.09,Loans
384370,2025-01-14,1246.63,Credit Card
399850,2024-01-22,1987.92,Mortgage
330043,2024-10-14,127.41,Loans
672745,2023-09-28,4560.03,Mortgage
850106,2023-10-16,600.57,Savings
570448,2024-09-19,4302.75,Savings
106886,2024-06-09,2762.1,Credit Card
213563,2024-02-06,2408.09,Loans
556079,2023-11-18,2832.66,Savings
643514,2023-12-23,4633.14,Savings
992826,2024-02-26,296.33,Loans
145336,2023-09-10,1750.03,Insurance
312104,2024-10-16,2331.89,Credit Card
824310,2025-01-21,2539.58,Mortgage
145325,2023-07-19,4187.92,Savings
480131,2023-12-15,2107.53,Credit Card
945142,2023-11-11,4163.7,Loans
631422,2023-04-28,4789.2,Savings
806283,2023-10-11,3376.67,Insurance
884381,2024-12-14,3420.62,Credit Card
499239,2023-07-05,2089.45,Insurance
132756,2023-08-27,305.06,Savings
842936,2024-02-28,1394.51,Insurance
414139,2023-10-15,1412.1,Loans
320752,2023-02-26,752.95,Loans
142985,2023-06-07,2053.93,Mortgage
945361,2023-09-24,2468.91,Credit Card
717339,2023-11-21,1518.98,Insurance
469360,2023-08-26,998.21,Savings
787913,2024-04-23,3513.93,Insurance
281807,2024-03-02,4349.77,Loans
607661,2024-07-20,4020.65,Loans
205280,2024-08-07,2042.95,Mortgage
108022,2024-08-10,2416.58,Credit Card
449542,2023-10-17,3578.49,Mortgage
627718,2024-10-30,553.19,Savings
251668,2023-07-03,4847.81,Mortgage
213990,2023-09-30,3023.28,Mortgage
649476,2023-10-04,138.35,Insurance
830417,2024-03-19,4046.92,Savings
218992,2024-12-29,4256.6,Insurance
831685,2024-04-16,1277.04,Mortgage
838905,2024-07-25,1171.96,Insurance
360180,2024-10-16,632.35,Insurance
572686,2024-09-30,3667.37,Loans
652522,2024-11-20,81.6,Credit Card
404987,2024-08-06,294.13,Savings
838671,2023-12-31,2160.47,Savings
210637,2024-10-14,1293.28,Credit Card
149044,2024-09-06,1789.82,Insurance
453015,2024-10-28,3945.96,Loans
155284,2024-01-21,1753.84,Mortgage
189385,2024-11-04,3843.35,Loans
407882,2023-07-06,2161.64,Mortgage
125815,2024-03-30,3095.3,Loans
947287,2023-04-08,4381.01,Insurance
714052,2023-10-28,1346.03,Loans
808497,2024-03-16,3961.56,Credit Card
163011,2023-07-20,1497.92,Insurance
417363,2023-04-25,4265.35,Loans
141485,2023-07-15,665.8,Credit Card
974050,2023-04-20,2020.08,Loans
991964,2025-01-28,825.08,Mortgage
252206,2025-01-03,320.62,Savings
382324,2024-12-09,885.31,Savings
983794,2023-11-30,113.98,Insurance
680741,2025-01-16,2690.25,Savings
968259,2023-03-05,2693.96,Loans
741254,2023-11-08,2238.33,Loans
856748,2023-03-17,1245.39,Credit Card
413524,2024-09-12,4575.53,Credit Card
485930,2024-05-23,3334.22,Mortgage
391901,2025-01-27,3238.76,Loans
153291,2023-12-03,3714.6,Savings
689024,2023-01-31,3538.85,Credit Card
488762,2023-02-08,3707.19,Insurance
973699,2023-04-26,211.18,Insurance
905035,2023-04-01,4255.21,Mortgage
687522,2024-11-06,367.13,Savings
935814,2023-07-24,1738.54,Insurance
882597,2023-02-27,532.16,Insurance
690963,2024-02-21,4800.05,Mortgage
493909,2023-06-17,3603.28,Insurance
430174,2023-07-06,2064.08,Loans
885285,2024-04-21,3721.79,Credit Card
213676,2024-06-01,4897.31,Credit Card
201099,2023-08-25,3363.18,Mortgage
295957,2023-03-09,4448.01,Credit Card
552647,2024-01-03,2028.46,Insurance
560401,2024-02-05,2448.4,Savings
637120,2024-12-24,2109.34,Savings
650323,2023-04-06,2339.01,Savings
370676,2023-09-04,2853.73,Savings
446903,2024-01-19,2293.92,Credit Card
430627,2023-06-05,4550.32,Savings
625237,2023-03-09,2985.92,Mortgage
933930,2024-02-26,422.7,Mortgage
469908,2023-06-01,2121.25,Savings
937196,2024-11-27,1837.5,Mortgage
983388,2025-01-06,1946.37,Insurance
876471,2023-09-27,4844.19,Savings
232746,2024-11-27,225.4,Mortgage
690202,2023-03-24,3870.17,Credit Card
407489,2023-06-05,4830.66,Credit Card
289796,2023-08-25,1545.42,Insurance
225711,2023-09-28,4358.52,Loans
634054,2024-09-15,1567.48,Insurance
901301,2025-01-24,4452.17,Savings
517082,2024-03-02,1844.21,Insurance
662102,2024-06-17,3221.32,Mortgage
939489,2023-10-31,1628.7,Insurance
595904,2024-10-11,229.53,Insurance
913254,2025-01-16,3095.33,Credit Card
917313,2024-06-01,1010.18,Savings
799663,2024-09-02,1380.91,Insurance
525018,2023-04-08,4918.82,Savings
230146,2024-07-14,1738.87,Insurance
158579,2024-01-16,402.63,Savings
227762,2023-08-20,4237.67,Credit Card
177028,2023-07-24,2391.63,Mortgage
731474,2024-09-22,1035.58,Insurance
620918,2024-06-15,4788.99,Mortgage
519429,2023-05-08,3519.85,Mortgage
384485,2024-01-10,3641.64,Insurance
768208,2024-01-13,3206.01,Savings
934255,2023-02-03,3029.96,Mortgage
766589,2024-02-14,3519.2,Credit Card
944794,2023-05-01,193.43,Loans
987953,2024-11-17,3413.2,Credit Card
348129,2024-05-31,4982.6,Mortgage
551361,2024-04-08,3276.81,Mortgage
629198,2023-10-15,363.26,Savings
217890,2024-09-05,2075.51,Mortgage
449697,2024-11-17,2520.28,Savings
641689,2023-12-17,879.34,Loans
821563,2024-03-26,1902.78,Insurance
712311,2024-06-25,1401.73,Insurance
226720,2023-06-21,1296.03,Loans
167233,2023-02-03,2428.43,Loans
334589,2024-03-29,383.19,Credit Card
281024,2023-07-15,457.4,Insurance
470059,2024-09-29,1646.62,Savings
508193,2023-10-24,1078.08,Savings
796033,2023-01-31,229.91,Savings
477238,2023-09-29,3294.46,Mortgage
180041,2023-09-26,2565.25,Insurance
173321,2023-03-22,3731.8,Savings
743474,2023-02-03,932.29,Savings
109122,2023-07-11,952.74,Credit Card
450792,2025-01-26,720.16,Mortgage
959691,2025-01-22,1820.69,Credit Card
320368,2023-08-28,1164.28,Mortgage
445998,2023-12-09,3434.11,Loans
550134,2024-08-28,381.14,Mortgage
602264,2025-01-06,2147.22,Mortgage
372430,2023-08-02,3335.29,Savings
656029,2024-11-12,105.95,Credit Card
416508,2023-10-21,4844.15,Loans
994754,2023-11-13,1445.86,Loans
939307,2023-06-28,640.07,Loans
851694,2023-11-26,1958.6,Savings
659446,2024-08-15,159.89,Mortgage
557519,2023-05-16,4059.56,Credit Card
243462,2024-01-21,3564.06,Savings
486319,2024-03-19,3003.88,Mortgage
393130,2024-02-01,274.04,Savings
977775,2024-11-06,4600.63,Loans
439130,2025-01-01,4543.05,Savings
948145,2024-02-14,4096.75,Savings
778625,2024-01-26,2829.57,Savings
468534,2024-04-11,3449.1,Loans
415100,2025-01-15,1193.96,Savings
251389,2023-10-20,2148.54,Credit Card
143257,2023-06-29,400.69,Loans
189537,2024-12-17,3646.72,Credit Card
371264,2023-09-26,3239.84,Insurance
837946,2024-01-30,3067.78,Loans
796671,2024-02-26,3802.15,Credit Card
141485,2024-03-22,3762.67,Loans
899591,2025-01-09,953.84,Credit Card
829295,2023-11-24,4244.9,Insurance
263489,2024-09-16,1623.95,Credit Card
288198,2023-09-05,1973.32,Mortgage
752038,2024-05-27,3318.53,Credit Card
686572,2024-11-24,3424.68,Savings
123563,2023-04-11,3180.66,Insurance
511544,2023-04-04,2508.84,Savings
420069,2024-11-28,2312.76,Mortgage
476171,2024-08-25,1580.24,Credit Card
737736,2023-08-10,3920.81,Savings
905256,2024-07-11,163.8,Insurance
179860,2025-01-05,4953.74,Mortgage
298530,2023-05-13,3516.13,Savings
678399,2023-11-17,4721.11,Mortgage
275089,2024-12-07,2865.57,Savings
772555,2024-04-10,2083.91,Loans
162790,2024-06-03,3515.26,Credit Card
584551,2024-02-23,897.89,Credit Card
534148,2023-02-23,4629.13,Credit Card
403261,2023-09-03,1142.23,Savings
340351,2024-11-10,3414.67,Insurance
952903,2023-03-24,1436.31,Savings
192916,2024-09-02,2665.87,Insurance
323774,2024-02-04,2746.98,Credit Card
365568,2023-11-14,1434.23,Credit Card
618860,2023-10-06,4082.78,Credit Card
435312,2024-07-20,199.06,Savings
228424,2024-03-10,4196.76,Insurance
756715,2023-07-05,423.27,Credit Card
993016,2024-03-29,1720.64,Insurance
309324,2023-06-02,3187.03,Insurance
131118,2024-09-21,1841.3,Savings
745675,2023-06-14,411.56,Loans
236950,2023-10-12,3022.69,Credit Card
639460,2024-10-19,1516.62,Savings
531209,2024-08-06,1024.42,Mortgage
731249,2023-10-26,3991.66,Insurance
332644,2024-07-29,1935.31,Mortgage
227639,2023-06-08,2787.2,Credit Card
639873,2023-12-11,2320.67,Insurance
849484,2024-10-03,2076.3,Mortgage
168062,2024-08-09,4188.33,Insurance
402154,2023-03-10,3424.32,Insurance
175115,2025-01-11,2747.98,Savings
666423,2024-10-18,478.61,Mortgage
860808,2024-12-10,2315.82,Loans
714999,2024-03-03,1095.99,Insurance
478785,2024-12-18,4380.58,Savings
475589,2024-07-21,3925.45,Insurance
863810,2024-03-28,2801.67,Loans
386504,2024-06-05,1103.43,Loans
663138,2023-09-19,2797.64,Insurance
649776,2023-05-26,3558.12,Loans
711194,2024-03-07,4755.12,Loans
111666,2023-05-18,4557.32,Credit Card
475777,2024-07-22,2605.8,Credit Card
820291,2024-10-15,882.21,Mortgage
925130,2024-11-16,1711.18,Loans
795692,2023-06-02,3757.05,Credit Card
922618,2025-01-28,540.7,Loans
611285,2024-08-12,4690.53,Credit Card
123148,2023-08-08,3583.42,Mortgage
890048,2024-08-07,227.18,Loans
344424,2023-04-10,784.46,Credit Card
961951,2023-04-28,4888.64,Loans
463517,2024-08-28,4970.45,Credit Card
823288,2023-10-08,378.92,Savings
737308,2023-07-02,4037.3,Loans
366247,2024-08-29,1399.65,Insurance
280117,2023-05-18,2213.4,Credit Card
962321,2023-10-23,4669.01,Loans
173758,2023-03-11,4424.16,Credit Card
144942,2024-10-09,618.62,Mortgage
231189,2023-02-08,2451.6,Loans
138746,2023-12-01,1688.2,Loans
958441,2024-03-21,2365.75,Credit Card
553549,2023-11-11,896.94,Loans
817902,2024-06-23,3355.6,Insurance
970131,2024-03-26,1769.97,Savings
930902,2023-10-22,3530.15,Loans
656751,2025-01-19,3632.92,Credit Card
210984,2023-08-01,1924.29,Mortgage
872656,2023-10-23,225.68,Loans
814731,2023-05-03,1938.63,Loans
667527,2024-10-04,4301.45,Loans
157242,2023-11-12,305.61,Savings
246051,2023-09-01,1919.36,Savings
397962,2024-11-03,1278.61,Loans
306760,2023-03-28,2638.07,Savings
563648,2025-01-10,4881.85,Insurance
793913,2023-04-21,1855.41,Savings
230319,2024-05-03,846.88,Savings
993341,2023-08-14,4116.4,Loans
736955,2023-10-01,1547.95,Credit Card
794920,2023-06-04,1068.41,Loans
815980,2024-03-21,251.39,Mortgage
874931,2023-06-03,3804.85,Credit Card
833837,2024-07-23,3732.36,Mortgage
118312,2023-10-22,432.46,Mortgage
366970,2023-02-23,1176.83,Savings
832786,2024-06-14,1443.64,Loans
449968,2023-08-08,3617.55,Insurance
420998,2023-08-01,4258.21,Insurance
328233,2023-04-08,814.76,Credit Card
485930,2023-10-13,3016.69,Savings
227853,2023-09-27,1834.87,Insurance
233736,2023-08-12,2971.24,Loans
881159,2024-10-09,2513.4,Loans
626550,2023-03-24,341.51,Mortgage
689660,2024-04-16,3815.91,Savings
493452,2024-06-22,2116.76,Loans
576222,2023-02-01,1295.32,Credit Card
537008,2023-11-17,4629.7,Mortgage
323498,2023-08-06,365.0,Loans
204543,2024-07-30,1223.21,Credit Card
959904,2025-01-01,660.14,Savings
850106,2023-03-21,4814.68,Credit Card
622988,2023-11-20,800.2,Insurance
664851,2024-02-09,2307.13,Credit Card
804497,2024-01-15,3695.48,Savings
686428,2024-10-15,251.81,Mortgage
117227,2023-03-21,3403.48,Mortgage
160577,2024-12-01,4040.72,Mortgage
579293,2023-03-14,4321.35,Loans
681382,2023-06-10,4992.64,Savings
551029,2023-10-26,902.4,Credit Card
292401,2024-10-31,1022.93,Mortgage
839888,2024-12-10,4732.54,Credit Card
440401,2024-12-15,3289.8,Savings
943877,2024-05-30,4556.06,Insurance
469360,2024-03-06,3006.38,Savings
109088,2024-12-22,2779.43,Loans
233659,2023-10-28,4936.39,Mortgage
148223,2023-04-04,1508.85,Mortgage
913391,2024-04-19,3113.87,Savings
963738,2023-11-21,4572.83,Insurance
942614,2024-07-12,878.85,Savings
948016,2023-04-24,4905.65,Loans
163094,2024-04-25,3657.08,Credit Card
699664,2023-02-17,2507.94,Insurance
933975,2023-03-21,1609.44,Credit Card
509085,2023-06-26,939.13,Savings
297700,2025-01-25,4852.37,Savings
346346,2024-09-21,2865.95,Savings
363411,2024-07-01,3667.62,Savings
818209,2024-01-03,191.66,Mortgage
830692,2023-04-13,2403.93,Mortgage
870254,2023-10-22,4347.67,Insurance
636415,2023-07-13,2534.27,Loans
486015,2024-04-21,1218.61,Mortgage
358085,2023-06-19,4782.73,Mortgage
287934,2024-06-29,2090.91,Mortgage
633448,2024-10-25,1136.94,Savings
148441,2024-08-04,3598.6,Savings
420748,2023-05-26,2834.91,Mortgage
920023,2023-02-26,3913.39,Mortgage
332977,2024-08-08,2909.52,Savings
835481,2023-10-13,3314.3,Savings
835421,2023-10-27,3609.41,Savings
370491,2023-03-09,2948.82,Insurance
176699,2024-09-06,3474.85,Savings
524565,2024-11-07,2328.75,Mortgage
856396,2024-04-06,493.46,Credit Card
985246,2023-05-12,1632.93,Credit Card
591223,2023-03-27,99.59,Mortgage
718509,2024-06-18,902.7,Loans
129823,2023-03-28,2210.64,Mortgage
876186,2024-02-02,3462.08,Mortgage
255389,2024-06-22,2588.87,Loans
302210,2023-02-12,1500.02,Insurance
635953,2024-05-31,2934.58,Credit Card
614204,2024-03-11,1460.83,Savings
510483,2023-05-22,4630.64,Credit Card
132729,2023-04-07,1384.36,Credit Card
650827,2023-10-23,270.89,Loans
268153,2023-03-06,2634.97,Mortgage
315375,2025-01-06,3221.93,Mortgage
306377,2024-11-16,1581.58,Mortgage
256924,2023-07-06,4229.08,Savings
712754,2024-09-06,1744.82,Credit Card
368425,2024-02-10,1391.07,Insurance
652960,2024-07-21,3780.65,Credit Card
107500,2024-07-27,3172.23,Loans
636067,2024-11-29,4563.35,Mortgage
228170,2025-01-24,1074.39,Savings
687739,2023-08-23,3588.61,Loans
202852,2024-03-01,1523.0,Credit Card
208587,2023-11-21,4476.38,Insurance
779843,2024-05-29,2368.48,Insurance
995042,2024-07-04,2735.88,Savings
375441,2024-10-09,2510.87,Loans
626674,2023-07-10,1804.62,Credit Card
944833,2023-03-10,852.62,Insurance
429103,2024-07-18,2279.02,Credit Card
880055,2024-10-06,1127.99,Mortgage
285602,2023-08-07,2132.45,Loans
208467,2024-02-25,933.28,Savings
991206,2024-03-05,2668.37,Loans
503654,2023-05-11,3930.87,Mortgage
606013,2023-04-30,408.17,Insurance
632266,2023-06-09,2438.03,Mortgage
717353,2024-07-05,2534.08,Mortgage
814209,2025-01-08,3980.78,Loans
210284,2024-03-10,2443.82,Savings
760626,2023-07-25,2284.11,Savings
998569,2024-02-25,3306.64,Credit Card
550523,2024-11-07,482.67,Mortgage
260485,2024-12-07,693.14,Mortgage
551361,2024-08-10,927.29,Credit Card
784044,2024-12-01,2057.36,Loans
634588,2023-08-18,4353.15,Mortgage
396514,2024-02-05,3958.26,Loans
821553,2024-01-09,3301.62,Mortgage
141961,2023-11-10,4937.58,Insurance
943539,2024-11-08,285.6,Mortgage
253653,2023-08-24,2384.88,Mortgage
213482,2024-12-16,2668.83,Insurance
551029,2024-01-31,1690.67,Insurance
967199,2024-12-22,4987.15,Savings
885285,2024-12-30,3161.02,Insurance
670605,2024-01-08,3961.24,Loans
330059,2024-10-12,4076.8,Mortgage
641910,2024-03-06,4982.98,Insurance
822377,2024-11-04,1348.29,Mortgage
861749,2024-08-01,1119.95,Mortgage
153395,2023-10-03,3868.38,Loans
155284,2024-03-12,2513.08,Insurance
342460,2023-04-21,1138.33,Credit Card
121339,2023-03-24,3300.92,Savings
225664,2024-12-12,1495.5,Insurance
303980,2023-04-21,4952.65,Mortgage
603971,2023-05-08,1285.73,Savings
617343,2023-02-14,2682.01,Mortgage
810790,2023-11-07,2672.94,Loans
516623,2024-04-27,3688.91,Credit Card
178320,2023-05-19,2668.53,Credit Card
905909,2023-10-28,449.61,Loans
280136,2024-12-01,2429.05,Mortgage
787464,2023-10-16,1622.65,Loans
428663,2023-12-04,2805.72,Savings
705656,2024-11-29,2642.51,Mortgage
671846,2025-01-11,526.44,Savings
718596,2024-03-29,2525.84,Insurance
373465,2024-02-04,2540.85,Insurance
292179,2023-02-20,2560.32,Savings
984384,2024-05-27,74.84,Loans
449659,2024-03-15,3902.91,Insurance
230701,2024-05-09,3176.89,Insurance
815094,2023-03-30,1563.58,Loans
158094,2023-10-11,1316.14,Credit Card
289738,2023-09-17,3018.11,Credit Card
590710,2023-03-28,642.39,Savings
402169,2023-03-28,123.32,Mortgage
215631,2023-10-11,2654.55,Credit Card
505488,2023-09-13,3885.7,Insurance
390956,2024-08-11,2697.0,Mortgage
352697,2025-01-25,1846.07,Savings
792230,2023-08-09,4852.28,Loans
108313,2023-09-07,3188.19,Credit Card
186485,2024-01-21,3085.95,Savings
162127,2023-10-06,2743.34,Credit Card
358851,2023-09-22,1494.3,Insurance
400698,2023-06-01,1422.18,Mortgage
385901,2023-09-26,3045.37,Savings
354972,2023-03-08,2138.41,Mortgage
992287,2023-11-25,63.56,Credit Card
349505,2024-07-08,4915.31,Insurance
372705,2023-10-04,550.52,Savings
727574,2023-08-10,457.05,Mortgage
552838,2024-02-18,2650.27,Mortgage
547437,2024-09-24,126.52,Loans
477238,2023-12-13,3102.04,Insurance
257723,2024-01-27,584.45,Insurance
314829,2024-12-11,2275.74,Insurance
158366,2024-01-09,2517.0,Loans
448429,2023-05-24,1186.71,Loans
417861,2023-10-23,3627.21,Credit Card
919442,2024-06-04,3298.65,Credit Card
360413,2024-02-15,3974.84,Insurance
