customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Segment,RFM_Score
153770,75,10,33551.82,2,2,4,224,8
153789,174,5,15392.26,1,1,1,111,3
153937,4,13,39450.5,4,4,4,444,12
154021,166,9,17087.48,1,2,1,121,4
154332,98,9,19959.989999999998,2,2,2,222,6
154341,49,18,37264.47,3,4,4,344,11
154525,193,8,13937.85,1,1,1,111,3
154770,79,14,29618.440000000002,2,4,3,243,9
154812,113,11,37395.63,1,3,4,134,8
154839,61,5,16585.94,2,1,1,211,4
154909,7,8,19760.75,4,1,2,412,7
155021,206,8,23317.04,1,1,2,112,4
155183,150,13,33851.17,1,4,4,144,9
155219,42,13,34639.39,3,4,4,344,11
155265,10,12,38125.89,4,3,4,434,11
155284,82,9,21218.27,2,2,2,222,6
155543,58,8,21746.28,2,1,2,212,5
155549,17,12,31474.7,4,3,4,434,11
155559,164,11,27542.15,1,3,3,133,7
155703,322,8,21643.32,1,1,2,112,4
155869,35,8,24775.63,3,1,3,313,7
155934,26,8,25533.16,3,1,3,313,7
155944,208,11,18560.53,1,3,2,132,6
155967,4,5,14122.189999999999,4,1,1,411,6
156032,77,7,19718.18,2,1,2,212,5
156055,51,8,22382.7,3,1,2,312,6
156095,13,10,28520.73,4,2,3,423,9
156096,131,10,26225.03,1,2,3,123,6
156131,43,8,11776.119999999999,3,1,1,311,5
156387,63,8,17363.5,2,1,1,211,4
156631,156,14,38105.4,1,4,4,144,9
156867,18,10,26456.18,4,2,3,423,9
156931,50,11,33470.43,3,3,4,334,10
157041,29,7,20603.68,3,1,2,312,6
157184,1,8,22346.6,4,1,2,412,7
157217,94,16,38250.869999999995,2,4,4,244,10
157242,97,14,32670.57,2,4,4,244,10
157659,94,13,23810.079999999998,2,4,2,242,8
157738,18,11,27056.55,4,3,3,433,10
157935,19,10,23004.89,4,2,2,422,8
158094,54,9,15993.44,2,2,1,221,5
158134,31,9,20204.22,3,2,2,322,7
158247,34,10,22258.91,3,2,2,322,7
158353,541,4,16196.18,1,1,1,111,3
158366,105,9,16251.13,1,2,1,121,4
158405,165,9,20560.44,1,2,2,122,5
158454,40,15,44026.67,3,4,4,344,11
158579,84,9,23873.129999999997,2,2,2,222,6
158664,29,8,16860.24,3,1,1,311,5
158745,2,9,23312.21,4,2,2,422,8
158795,97,5,3549.7799999999997,2,1,1,211,4
158936,5,11,20960.95,4,3,2,432,9
159038,97,9,26294.31,2,2,3,223,7
159317,270,5,9909.45,1,1,1,111,3
159338,191,11,24920.23,1,3,3,133,7
159511,23,11,27356.88,3,3,3,333,9
159573,31,9,14638.99,3,2,1,321,6
159674,69,8,18796.75,2,1,2,212,5
159860,109,7,14383.68,1,1,1,111,3
159962,4,7,18125.69,4,1,1,411,6
159996,11,13,27568.7,4,4,3,443,11
160004,19,7,8829.11,4,1,1,411,6
160575,71,11,32161.69,2,3,4,234,9
160577,60,9,25077.71,2,2,3,223,7
160586,19,7,12454.59,4,1,1,411,6
160616,86,10,20967.5,2,2,2,222,6
160675,36,14,33339.34,3,4,4,344,11
160878,202,9,24597.72,1,2,3,123,6
161037,48,12,28702.18,3,3,3,333,9
161088,27,7,19226.98,3,1,2,312,6
161119,12,10,19151.4,4,2,2,422,8
161203,69,12,32474.26,2,3,4,234,9
161302,43,8,14448.56,3,1,1,311,5
161463,38,9,17694.43,3,2,1,321,6
161517,28,14,38250.92,3,4,4,344,11
161751,5,9,22489.78,4,2,2,422,8
161756,96,10,26232.8,2,2,3,223,7
161819,24,11,25519.38,3,3,3,333,9
161845,19,12,37722.24,4,3,4,434,11
161856,324,6,15966.98,1,1,1,111,3
162006,67,13,28080.11,2,4,3,243,9
162122,1,6,20917.8,4,1,2,412,7
162127,22,13,26842.46,4,4,3,443,11
162144,75,10,32473.56,2,2,4,224,8
162289,84,9,31116.96,2,2,4,224,8
162409,12,7,17157.38,4,1,1,411,6
162438,40,11,28137.47,3,3,3,333,9
162466,52,11,38794.51,2,3,4,234,9
162560,50,12,23700.98,3,3,2,332,8
162589,128,6,20143.46,1,1,2,112,4
162647,102,3,5141.74,2,1,1,211,4
162738,106,10,25400.34,1,2,3,123,6
162785,36,7,22493.16,3,1,2,312,6
162790,112,7,20050.25,1,1,2,112,4
162817,4,12,33761.95,4,3,4,434,11
162934,19,12,30335.92,4,3,3,433,10
163011,395,6,12106.79,1,1,1,111,3
163061,124,9,30628.52,1,2,3,123,6
163068,13,15,44410.01,4,4,4,444,12
163081,71,9,27361.010000000002,2,2,3,223,7
163094,8,8,26893.36,4,1,3,413,8
163145,59,9,20521.4,2,2,2,222,6
163301,86,15,33432.06,2,4,4,244,10
163371,138,14,33714.1,1,4,4,144,9
163579,90,9,26756.7,2,2,3,223,7
163707,7,6,12944.86,4,1,1,411,6
163844,32,11,26525.37,3,3,3,333,9
164178,40,9,16125.78,3,2,1,321,6
164262,23,7,21141.260000000002,3,1,2,312,6
164280,7,11,25568.12,4,3,3,433,10
164284,119,9,18663.78,1,2,2,122,5
164376,19,10,26050.93,4,2,3,423,9
164398,24,9,15794.43,3,2,1,321,6
164479,22,11,24436.23,4,3,3,433,10
164574,84,7,18608.54,2,1,2,212,5
164618,6,9,27261.98,4,2,3,423,9
164716,86,14,32213.93,2,4,4,244,10
164728,86,10,30273.09,2,2,3,223,7
164813,249,4,7033.1900000000005,1,1,1,111,3
164887,4,13,33384.9,4,4,4,444,12
164900,67,15,41103.590000000004,2,4,4,244,10
165105,87,11,24478.07,2,3,3,233,8
165171,92,10,30239.5,2,2,3,223,7
165546,272,5,11456.49,1,1,1,111,3
165726,77,13,42542.92,2,4,4,244,10
165734,2,9,31048.97,4,2,4,424,10
165951,57,10,26952.07,2,2,3,223,7
166279,3,10,23431.32,4,2,2,422,8
166324,57,11,21329.07,2,3,2,232,7
166550,23,9,26406.54,3,2,3,323,8
166594,147,4,9337.45,1,1,1,111,3
166603,65,6,14570.789999999999,2,1,1,211,4
166753,102,13,32614.170000000002,2,4,4,244,10
166764,29,10,25939.579999999998,3,2,3,323,8
166871,46,13,23622.94,3,4,2,342,9
167187,78,10,21487.69,2,2,2,222,6
167233,55,15,40902.63,2,4,4,244,10
167276,80,11,29423.19,2,3,3,233,8
167364,18,14,28571.43,4,4,3,443,11
167533,7,10,26315.190000000002,4,2,3,423,9
167588,42,8,23764.53,3,1,2,312,6
167634,59,10,25851.73,2,2,3,223,7
167710,33,11,28398.71,3,3,3,333,9
167735,27,9,22896.92,3,2,2,322,7
167765,80,8,24563.98,2,1,3,213,6
168062,20,11,29945.34,4,3,3,433,10
168312,5,18,54190.06,4,4,4,444,12
168340,280,7,11118.01,1,1,1,111,3
168364,42,10,19928.64,3,2,2,322,7
168373,55,7,16528.1,2,1,1,211,4
168438,70,7,23825.63,2,1,2,212,5
168561,92,14,34773.67,2,4,4,244,10
168582,26,3,5699.04,3,1,1,311,5
168609,118,9,19989.92,1,2,2,122,5
168623,306,8,26221.18,1,1,3,113,5
168630,134,7,18444.53,1,1,1,111,3
168631,261,4,9753.69,1,1,1,111,3
169022,41,14,37594.19,3,4,4,344,11
169251,139,8,16384.77,1,1,1,111,3
169254,125,10,22782.48,1,2,2,122,5
169287,18,12,32340.16,4,3,4,434,11
169321,222,11,28464.4,1,3,3,133,7
169394,35,11,28648.440000000002,3,3,3,333,9
169466,34,12,34573.77,3,3,4,334,10
169477,214,8,14044.78,1,1,1,111,3
169482,71,10,24255.760000000002,2,2,2,222,6
169669,7,10,19866.82,4,2,2,422,8
169723,681,1,4761.87,1,1,1,111,3
169824,48,13,33155.86,3,4,4,344,11
169890,110,8,15997.28,1,1,1,111,3
169970,88,11,30897.55,2,3,3,233,8
170034,137,9,24623.829999999998,1,2,3,123,6
170214,210,6,14338.59,1,1,1,111,3
170218,76,6,14914.59,2,1,1,211,4
170313,51,12,27094.32,3,3,3,333,9
170328,134,6,14714.27,1,1,1,111,3
170344,24,14,24401.27,3,4,3,343,10
170529,21,15,34835.68,4,4,4,444,12
170566,5,12,23452.97,4,3,2,432,9
170595,63,10,32822.81,2,2,4,224,8
170657,125,9,20076.09,1,2,2,122,5
170671,2,15,29977.809999999998,4,4,3,443,11
170858,71,7,19704.23,2,1,2,212,5
170861,9,12,34983.17,4,3,4,434,11
171249,192,6,9098.779999999999,1,1,1,111,3
171351,2,11,32603.41,4,3,4,434,11
171446,181,10,25783.9,1,2,3,123,6
171601,174,11,28375.32,1,3,3,133,7
171653,130,12,29552.79,1,3,3,133,7
171764,44,10,19262.33,3,2,2,322,7
171773,36,6,14383.55,3,1,1,311,5
172074,140,7,17630.28,1,1,1,111,3
172123,127,8,16494.95,1,1,1,111,3
172164,50,12,25940.35,3,3,3,333,9
172177,26,7,11464.4,3,1,1,311,5
172453,47,11,27472.489999999998,3,3,3,333,9
172529,80,12,35237.29,2,3,4,234,9
172635,211,4,9865.74,1,1,1,111,3
172724,22,16,46662.72,4,4,4,444,12
172816,78,8,27123.809999999998,2,1,3,213,6
172937,77,17,38381.99,2,4,4,244,10
172972,19,11,32554.829999999998,4,3,4,434,11
173094,25,15,36603.66,3,4,4,344,11
173107,45,15,34536.62,3,4,4,344,11
173183,7,9,26209.23,4,2,3,423,9
173227,27,10,25239.85,3,2,3,323,8
173321,82,15,30214.83,2,4,3,243,9
173700,119,8,19420.1,1,1,2,112,4
173758,18,8,18637.43,4,1,2,412,7
173946,26,9,33889.44,3,2,4,324,9
174025,63,12,35977.3,2,3,4,234,9
174075,80,14,26061.05,2,4,3,243,9
174149,16,11,37604.12,4,3,4,434,11
174431,62,6,17444.63,2,1,1,211,4
174593,53,7,13282.68,2,1,1,211,4
174644,42,5,10691.75,3,1,1,311,5
174698,4,12,35726.6,4,3,4,434,11
174797,2,12,28902.6,4,3,3,433,10
174817,10,11,22258.68,4,3,2,432,9
174818,13,9,21141.59,4,2,2,422,8
175115,5,13,28491.27,4,4,3,443,11
175134,133,7,22840.510000000002,1,1,2,112,4
175153,7,6,13420.98,4,1,1,411,6
175292,41,13,33969.68,3,4,4,344,11
176010,123,3,12294.89,1,1,1,111,3
176507,120,10,24042.76,1,2,2,122,5
176699,1,9,28344.54,4,2,3,423,9
176874,24,10,15833.21,3,2,1,321,6
176914,2,13,33612.95,4,4,4,444,12
177027,69,10,24437.33,2,2,3,223,7
177028,170,9,26684.1,1,2,3,123,6
177248,4,9,25936.13,4,2,3,423,9
177292,116,9,17493.98,1,2,1,121,4
177363,74,10,25605.5,2,2,3,223,7
177547,31,13,33941.84,3,4,4,344,11
177567,175,11,26748.14,1,3,3,133,7
177612,134,7,15333.32,1,1,1,111,3
177635,129,2,4598.62,1,1,1,111,3
177641,2,21,57920.3,4,4,4,444,12
177687,25,11,24675.94,3,3,3,333,9
177717,162,5,18094.58,1,1,1,111,3
177981,75,9,16906.3,2,2,1,221,5
177994,128,8,17888.989999999998,1,1,1,111,3
178044,4,10,29226.22,4,2,3,423,9
178213,11,8,23383.28,4,1,2,412,7
178225,45,12,20312.3,3,3,2,332,8
178250,128,8,22474.260000000002,1,1,2,112,4
178266,67,7,13745.34,2,1,1,211,4
178278,4,11,32645.769999999997,4,3,4,434,11
178320,141,8,24015.11,1,1,2,112,4
178463,5,14,31010.08,4,4,4,444,12
178712,29,10,22683.61,3,2,2,322,7
178741,5,10,36830.14,4,2,4,424,10
178887,268,4,9139.3,1,1,1,111,3
179043,33,10,22616.86,3,2,2,322,7
179117,12,5,10169.19,4,1,1,411,6
179141,47,10,28681.02,3,2,3,323,8
179282,50,16,34729.51,3,4,4,344,11
179415,81,8,19624.55,2,1,2,212,5
179569,71,7,13351.09,2,1,1,211,4
179657,117,10,32358.5,1,2,4,124,7
179801,93,10,31845.03,2,2,4,224,8
179860,25,9,23321.37,3,2,2,322,7
179881,15,13,39304.18,4,4,4,444,12
179929,24,9,20220.440000000002,3,2,2,322,7
179934,58,11,19038.59,2,3,2,232,7
180026,29,16,50017.65,3,4,4,344,11
180041,96,13,27600.87,2,4,3,243,9
180207,96,13,37509.89,2,4,4,244,10
180243,44,5,12028.97,3,1,1,311,5
180248,39,7,21517.22,3,1,2,312,6
180336,8,11,20726.85,4,3,2,432,9
180370,22,7,16766.34,4,1,1,411,6
180458,6,8,21569.47,4,1,2,412,7
180480,17,7,20151.8,4,1,2,412,7
180588,74,17,48001.82,2,4,4,244,10
180600,16,8,22476.61,4,1,2,412,7
180641,16,9,21930.44,4,2,2,422,8
180775,35,8,24422.87,3,1,3,313,7
180785,40,9,23105.5,3,2,2,322,7
180896,12,12,40477.99,4,3,4,434,11
180988,132,7,17986.739999999998,1,1,1,111,3
181002,218,6,14979.380000000001,1,1,1,111,3
181013,21,10,33827.85,4,2,4,424,10
181219,230,4,13320.06,1,1,1,111,3
181360,79,4,10553.32,2,1,1,211,4
181413,80,7,19273.239999999998,2,1,2,212,5
181521,182,10,20565.83,1,2,2,122,5
181610,26,8,24662.81,3,1,3,313,7
181613,25,14,25152.8,3,4,3,343,10
181625,17,7,12109.779999999999,4,1,1,411,6
181677,28,16,41245.4,3,4,4,344,11
181720,102,13,38399.979999999996,2,4,4,244,10
181768,26,10,21814.649999999998,3,2,2,322,7
182298,132,7,21837.2,1,1,2,112,4
182454,106,12,21588.81,1,3,2,132,6
182468,135,11,30388.84,1,3,3,133,7
182588,74,8,19417.49,2,1,2,212,5
182681,69,11,26923.59,2,3,3,233,8
182885,48,14,34655.71,3,4,4,344,11
182920,11,13,32075.91,4,4,4,444,12
182942,197,4,13929.51,1,1,1,111,3
182982,95,8,19280.64,2,1,2,212,5
183054,6,5,15555.73,4,1,1,411,6
183058,28,13,33256.05,3,4,4,344,11
183109,117,13,36876.4,1,4,4,144,9
183114,2,13,39881.24,4,4,4,444,12
183139,72,17,39946.45,2,4,4,244,10
183141,196,18,54440.6,1,4,4,144,9
183148,147,10,18497.19,1,2,1,121,4
183166,125,13,34109.51,1,4,4,144,9
183285,5,14,35990.74,4,4,4,444,12
183307,27,13,36643.79,3,4,4,344,11
183309,80,7,15298.61,2,1,1,211,4
183449,65,12,23221.36,2,3,2,232,7
183568,64,12,27719.67,2,3,3,233,8
183594,2,12,33657.12,4,3,4,434,11
183770,48,15,38382.7,3,4,4,344,11
184015,73,10,26958.45,2,2,3,223,7
184194,14,11,22553.99,4,3,2,432,9
184577,95,16,33667.26,2,4,4,244,10
184626,12,8,22757.6,4,1,2,412,7
184703,46,14,40160.39,3,4,4,344,11
184744,247,15,36888.07,1,4,4,144,9
184839,90,12,29528.920000000002,2,3,3,233,8
184877,4,13,37787.02,4,4,4,444,12
185051,9,9,11531.44,4,2,1,421,7
185099,29,8,22309.37,3,1,2,312,6
185172,149,8,19731.65,1,1,2,112,4
185326,76,12,29288.61,2,3,3,233,8
185328,29,5,10311.71,3,1,1,311,5
185378,24,9,25695.88,3,2,3,323,8
185427,3,12,31045.07,4,3,4,434,11
185493,106,11,28012.68,1,3,3,133,7
185537,337,3,6876.84,1,1,1,111,3
185598,43,10,21396.53,3,2,2,322,7
185603,51,11,24431.49,3,3,3,333,9
185703,43,13,42048.759999999995,3,4,4,344,11
185766,19,11,30170.62,4,3,3,433,10
186040,313,5,10016.67,1,1,1,111,3
186124,37,8,18354.55,3,1,1,311,5
186244,7,6,13558.95,4,1,1,411,6
186258,37,12,23289.96,3,3,2,332,8
186265,100,13,32224.530000000002,2,4,4,244,10
186367,72,6,14494.26,2,1,1,211,4
186406,133,9,20163.38,1,2,2,122,5
186411,2,12,27659.120000000003,4,3,3,433,10
186479,44,11,31952.7,3,3,4,334,10
186485,101,13,32250.23,2,4,4,244,10
186542,46,12,25756.77,3,3,3,333,9
186596,74,12,27613.82,2,3,3,233,8
186802,44,10,25594.48,3,2,3,323,8
187004,110,11,20332.53,1,3,2,132,6
187355,38,12,28312.86,3,3,3,333,9
187367,169,7,20088.18,1,1,2,112,4
187371,26,6,15053.92,3,1,1,311,5
187404,27,11,24721.01,3,3,3,333,9
187449,85,11,28674.8,2,3,3,233,8
187482,7,16,38062.93,4,4,4,444,12
187570,38,5,12531.59,3,1,1,311,5
187582,54,11,24883.789999999997,2,3,3,233,8
187719,110,7,23682.08,1,1,2,112,4
187883,83,9,23906.93,2,2,2,222,6
188000,106,13,38038.33,1,4,4,144,9
188020,17,7,23057.3,4,1,2,412,7
188101,21,6,14837.35,4,1,1,411,6
188130,24,18,46632.61,3,4,4,344,11
188356,143,3,9421.18,1,1,1,111,3
188560,79,14,32502.72,2,4,4,244,10
188579,73,12,26701.73,2,3,3,233,8
188738,19,9,16516.5,4,2,1,421,7
188835,63,12,23616.55,2,3,2,232,7
189045,14,17,47169.49,4,4,4,444,12
189163,263,11,35997.91,1,3,4,134,8
189189,1,19,52104.88,4,4,4,444,12
189262,12,9,26005.15,4,2,3,423,9
189265,96,7,24148.54,2,1,2,212,5
189268,31,7,18414.62,3,1,1,311,5
189346,71,14,34176.07,2,4,4,244,10
189362,93,7,19174.86,2,1,2,212,5
189385,87,10,24091.28,2,2,2,222,6
189446,168,5,11479.41,1,1,1,111,3
189495,4,14,40818.4,4,4,4,444,12
189505,25,12,34300.36,3,3,4,334,10
189518,131,9,19259.34,1,2,2,122,5
189537,11,9,22511.11,4,2,2,422,8
189769,40,9,21518.17,3,2,2,322,7
189772,366,7,15285.669999999998,1,1,1,111,3
189773,61,14,40758.45,2,4,4,244,10
189801,125,7,18368.1,1,1,1,111,3
189820,121,7,17136.03,1,1,1,111,3
190110,124,9,24644.78,1,2,3,123,6
190204,69,10,23969.7,2,2,2,222,6
190305,17,12,33304.67,4,3,4,434,11
190327,191,7,22003.9,1,1,2,112,4
190422,201,15,34029.62,1,4,4,144,9
190457,24,10,27106.170000000002,3,2,3,323,8
190623,12,11,29943.489999999998,4,3,3,433,10
190658,179,12,38227.28,1,3,4,134,8
190703,40,9,26980.079999999998,3,2,3,323,8
190728,33,11,33174.39,3,3,4,334,10
190729,64,6,15177.619999999999,2,1,1,211,4
190820,168,9,26917.42,1,2,3,123,6
191074,40,12,30362.04,3,3,3,333,9
191262,157,17,41693.93,1,4,4,144,9
191321,72,12,37042.96,2,3,4,234,9
191326,27,11,29492.03,3,3,3,333,9
191393,39,9,22102.34,3,2,2,322,7
191434,19,11,28995.98,4,3,3,433,10
191596,29,14,37786.85,3,4,4,344,11
191652,49,6,16159.4,3,1,1,311,5
191692,22,14,31033.72,4,4,4,444,12
191738,52,22,61483.53,2,4,4,244,10
191990,94,12,29839.69,2,3,3,233,8
192015,261,6,13128.859999999999,1,1,1,111,3
192066,325,8,14355.810000000001,1,1,1,111,3
192085,315,4,13165.06,1,1,1,111,3
192170,13,11,26232.5,4,3,3,433,10
192183,45,9,27059.37,3,2,3,323,8
192195,102,9,22360.88,2,2,2,222,6
192211,27,14,41139.66,3,4,4,344,11
192356,143,10,26401.77,1,2,3,123,6
192386,30,11,31094.07,3,3,4,334,10
192429,6,11,27312.940000000002,4,3,3,433,10
192449,9,10,26979.44,4,2,3,423,9
192841,50,9,23280.82,3,2,2,322,7
192857,43,5,10537.28,3,1,1,311,5
192916,18,8,16764.16,4,1,1,411,6
192946,314,6,18247.629999999997,1,1,1,111,3
193116,67,10,25695.64,2,2,3,223,7
193199,85,12,24232.739999999998,2,3,2,232,7
193473,49,8,21307.71,3,1,2,312,6
193477,37,12,32563.28,3,3,4,334,10
193526,66,14,34787.94,2,4,4,244,10
193743,23,11,31678.94,3,3,4,334,10
193950,22,10,29996.97,4,2,3,423,9
193980,43,13,24903.81,3,4,3,343,10
194068,118,6,12178.970000000001,1,1,1,111,3
194233,41,12,32353.87,3,3,4,334,10
194342,50,10,20113.07,3,2,2,322,7
194379,22,15,37889.89,4,4,4,444,12
194544,180,7,17613.94,1,1,1,111,3
194631,37,8,24350.39,3,1,3,313,7
194735,110,9,25298.5,1,2,3,123,6
194843,289,3,6807.55,1,1,1,111,3
194949,39,11,25394.739999999998,3,3,3,333,9
195014,42,12,46109.63,3,3,4,334,10
195090,41,6,21993.29,3,1,2,312,6
195285,25,16,40226.229999999996,3,4,4,344,11
195566,231,6,11559.35,1,1,1,111,3
195616,14,12,31750.27,4,3,4,434,11
195681,57,8,15197.189999999999,2,1,1,211,4
195739,8,12,35049.13,4,3,4,434,11
195764,88,13,36227.55,2,4,4,244,10
195853,7,7,20168.04,4,1,2,412,7
195869,80,12,33870.01,2,3,4,234,9
195900,32,10,24401.260000000002,3,2,3,323,8
196199,145,11,26769.13,1,3,3,133,7
196223,337,4,9341.54,1,1,1,111,3
196274,127,8,23574.89,1,1,2,112,4
196277,27,13,33165.32,3,4,4,344,11
196338,22,13,36872.31,4,4,4,444,12
196536,94,13,25543.04,2,4,3,243,9
196784,34,10,29006.19,3,2,3,323,8
196830,88,9,22343.21,2,2,2,222,6
196844,15,9,21445.77,4,2,2,422,8
196906,50,6,15614.36,3,1,1,311,5
196954,6,15,41146.86,4,4,4,444,12
197070,23,10,19875.4,3,2,2,322,7
197287,104,13,35944.89,1,4,4,144,9
197304,73,7,15272.04,2,1,1,211,4
197317,20,17,45128.98,4,4,4,444,12
197454,151,6,13140.78,1,1,1,111,3
197789,117,11,20209.81,1,3,2,132,6
197792,4,8,19539.940000000002,4,1,2,412,7
197811,13,11,27715.3,4,3,3,433,10
197840,59,4,9764.16,2,1,1,211,4
198088,17,11,24138.63,4,3,2,432,9
198154,148,7,16860.16,1,1,1,111,3
198349,30,9,21654.170000000002,3,2,2,322,7
198416,123,9,15200.99,1,2,1,121,4
198435,20,15,44053.07,4,4,4,444,12
198634,132,4,10021.75,1,1,1,111,3
198694,13,17,47403.7,4,4,4,444,12
198761,37,13,30573.63,3,4,3,343,10
198837,3,14,48209.44,4,4,4,444,12
198841,5,16,26364.34,4,4,3,443,11
198901,35,9,16235.41,3,2,1,321,6
198935,43,11,30885.88,3,3,3,333,9
198946,56,6,12681.64,2,1,1,211,4
198974,56,12,23545.03,2,3,2,232,7
199000,39,18,46402.59,3,4,4,344,11
199173,150,8,24643.97,1,1,3,113,5
199210,172,4,9437.39,1,1,1,111,3
199429,27,8,18596.01,3,1,2,312,6
199490,92,5,4854.79,2,1,1,211,4
199659,322,9,23892.12,1,2,2,122,5
199721,111,8,25281.41,1,1,3,113,5
199789,47,6,11979.11,3,1,1,311,5
199912,6,8,26186.239999999998,4,1,3,413,8
199976,64,10,30550.21,2,2,3,223,7
199994,54,11,30760.1,2,3,3,233,8
200002,101,12,25030.760000000002,2,3,3,233,8
200076,266,3,8964.49,1,1,1,111,3
200192,20,9,19729.61,4,2,2,422,8
200211,220,11,24646.63,1,3,3,133,7
200313,204,9,13829.45,1,2,1,121,4
200424,66,6,14575.02,2,1,1,211,4
200468,177,10,25108.69,1,2,3,123,6
200580,154,7,14362.449999999999,1,1,1,111,3
200591,80,7,24446.39,2,1,3,213,6
200665,165,11,26326.43,1,3,3,133,7
200676,58,9,17983.05,2,2,1,221,5
200742,87,11,25587.37,2,3,3,233,8
201099,1,14,29731.42,4,4,3,443,11
201159,36,18,36486.87,3,4,4,344,11
201213,2,9,20239.07,4,2,2,422,8
201247,35,14,36174.77,3,4,4,344,11
201540,6,13,37055.840000000004,4,4,4,444,12
201593,22,12,35922.88,4,3,4,434,11
201601,187,13,47583.0,1,4,4,144,9
201943,38,14,32511.36,3,4,4,344,11
202012,69,5,11701.75,2,1,1,211,4
202089,16,13,30791.649999999998,4,4,3,443,11
202098,79,14,39549.66,2,4,4,244,10
202110,14,7,19715.34,4,1,2,412,7
202131,3,11,26679.91,4,3,3,433,10
202279,16,14,30066.89,4,4,3,443,11
202322,84,6,16630.73,2,1,1,211,4
202660,25,11,26180.62,3,3,3,333,9
202852,172,8,21553.48,1,1,2,112,4
202861,174,7,14206.37,1,1,1,111,3
202977,44,6,17579.42,3,1,1,311,5
203035,48,12,33944.89,3,3,4,334,10
203043,45,9,23758.87,3,2,2,322,7
203106,25,8,17301.15,3,1,1,311,5
203150,8,10,21536.52,4,2,2,422,8
203240,26,7,18864.69,3,1,2,312,6
203314,28,12,27335.71,3,3,3,333,9
203467,42,6,14809.61,3,1,1,311,5
203489,68,11,24090.94,2,3,2,232,7
203506,82,6,16248.99,2,1,1,211,4
203595,22,9,26189.89,4,2,3,423,9
203651,13,9,13560.08,4,2,1,421,7
203757,73,11,36702.16,2,3,4,234,9
203872,35,13,28967.02,3,4,3,343,10
203888,122,15,38869.5,1,4,4,144,9
203891,29,11,25968.47,3,3,3,333,9
203972,117,15,42158.68,1,4,4,144,9
204167,223,5,11148.59,1,1,1,111,3
204270,42,13,25300.190000000002,3,4,3,343,10
204296,408,5,13701.02,1,1,1,111,3
204372,55,13,26801.5,2,4,3,243,9
204534,88,8,18477.69,2,1,1,211,4
204543,21,14,32305.19,4,4,4,444,12
204678,12,7,16717.8,4,1,1,411,6
204849,4,12,33812.15,4,3,4,434,11
204872,54,5,11926.51,2,1,1,211,4
204940,64,6,18773.13,2,1,2,212,5
204981,52,12,31723.230000000003,2,3,4,234,9
205228,254,5,13311.24,1,1,1,111,3
205280,34,15,37240.1,3,4,4,344,11
205351,18,8,14943.65,4,1,1,411,6
205406,86,7,18873.05,2,1,2,212,5
205522,49,9,21652.48,3,2,2,322,7
205558,31,8,23190.41,3,1,2,312,6
205584,159,9,22953.82,1,2,2,122,5
205797,65,7,14677.44,2,1,1,211,4
205855,119,11,32595.27,1,3,4,134,8
205881,57,18,46243.54,2,4,4,244,10
205921,1,13,34493.5,4,4,4,444,12
205923,8,15,39373.03,4,4,4,444,12
205958,6,14,29425.57,4,4,3,443,11
205978,8,12,23980.11,4,3,2,432,9
205981,20,11,37764.35,4,3,4,434,11
206228,60,9,14618.609999999999,2,2,1,221,5
206365,112,5,11307.84,1,1,1,111,3
206415,13,11,34900.02,4,3,4,434,11
206478,84,13,37639.05,2,4,4,244,10
206612,11,11,21314.59,4,3,2,432,9
206686,77,7,17511.21,2,1,1,211,4
206744,3,11,34295.1,4,3,4,434,11
206791,58,5,6737.14,2,1,1,211,4
206926,53,12,27322.649999999998,2,3,3,233,8
206929,73,9,19456.58,2,2,2,222,6
207031,25,4,6443.450000000001,3,1,1,311,5
207077,31,8,21219.34,3,1,2,312,6
207276,92,11,23754.59,2,3,2,232,7
207335,41,12,27757.86,3,3,3,333,9
207338,10,10,25278.82,4,2,3,423,9
207350,67,8,23796.25,2,1,2,212,5
207383,75,9,26296.58,2,2,3,223,7
207458,169,9,27602.61,1,2,3,123,6
207596,25,12,31208.7,3,3,4,334,10
207639,53,12,21495.9,2,3,2,232,7
207782,38,11,26827.31,3,3,3,333,9
208041,112,11,27181.82,1,3,3,133,7
208096,24,8,18307.06,3,1,1,311,5
208136,55,16,34192.37,2,4,4,244,10
208154,26,8,16565.45,3,1,1,311,5
208467,90,10,19575.84,2,2,2,222,6
208508,3,14,35826.03,4,4,4,444,12
208558,321,5,12480.82,1,1,1,111,3
208587,69,10,18822.99,2,2,2,222,6
208703,31,12,25947.98,3,3,3,333,9
208765,46,11,23187.059999999998,3,3,2,332,8
208862,76,4,11258.310000000001,2,1,1,211,4
208883,87,13,24586.85,2,4,3,243,9
209343,59,13,33822.72,2,4,4,244,10
209382,39,8,21892.190000000002,3,1,2,312,6
209393,62,9,31689.879999999997,2,2,4,224,8
209438,77,11,43058.08,2,3,4,234,9
209449,20,6,14545.07,4,1,1,411,6
209507,337,11,30838.57,1,3,3,133,7
209518,59,8,24530.23,2,1,3,213,6
209535,30,10,26538.2,3,2,3,323,8
209552,73,7,12959.02,2,1,1,211,4
209559,70,8,31849.99,2,1,4,214,7
209679,348,9,17880.16,1,2,1,121,4
209717,99,7,12361.64,2,1,1,211,4
209721,72,5,15183.06,2,1,1,211,4
209724,47,9,22409.0,3,2,2,322,7
209882,52,12,28534.38,2,3,3,233,8
209976,48,13,31516.87,3,4,4,344,11
